"ISCO08","GEO","UNIT","DURATION","TIME","ISCED11","SEX","AGE","Value","Flag and Footnotes"
"Specialist medical practitioners","Germany (until 1990 former territory of the FRG)","Percentage","Less than 1 year","2014","All ISCED 2011 levels ","Males","From 25 to 34 years","46.8",""
"Specialist medical practitioners","Germany (until 1990 former territory of the FRG)","Percentage","Less than 1 year","2014","All ISCED 2011 levels ","Males","From 35 to 44 years","45.4",""
"Specialist medical practitioners","Germany (until 1990 former territory of the FRG)","Percentage","Less than 1 year","2014","All ISCED 2011 levels ","Males","From 45 to 64 years","60.5",""
"Specialist medical practitioners","Germany (until 1990 former territory of the FRG)","Percentage","Less than 1 year","2014","All ISCED 2011 levels ","Males","65 years or over","74.0",""
"Specialist medical practitioners","Germany (until 1990 former territory of the FRG)","Percentage","Less than 1 year","2014","All ISCED 2011 levels ","Females","From 15 to 24 years","66.8",""
"Specialist medical practitioners","Germany (until 1990 former territory of the FRG)","Percentage","Less than 1 year","2014","All ISCED 2011 levels ","Females","From 25 to 34 years","70.3",""
"Specialist medical practitioners","Germany (until 1990 former territory of the FRG)","Percentage","Less than 1 year","2014","All ISCED 2011 levels ","Females","From 35 to 44 years","71.1",""
"Specialist medical practitioners","Germany (until 1990 former territory of the FRG)","Percentage","Less than 1 year","2014","All ISCED 2011 levels ","Females","From 45 to 64 years","74.0",""
"Specialist medical practitioners","Germany (until 1990 former territory of the FRG)","Percentage","Less than 1 year","2014","All ISCED 2011 levels ","Females","65 years or over","75.5",""
"Specialist medical practitioners","Germany (until 1990 former territory of the FRG)","Percentage","1 year or over","2014","All ISCED 2011 levels ","Males","From 15 to 24 years","41.4",""
"Specialist medical practitioners","Germany (until 1990 former territory of the FRG)","Percentage","1 year or over","2014","All ISCED 2011 levels ","Males","From 25 to 34 years","43.1",""
"Specialist medical practitioners","Germany (until 1990 former territory of the FRG)","Percentage","1 year or over","2014","All ISCED 2011 levels ","Males","From 35 to 44 years","45.3",""
"Specialist medical practitioners","Germany (until 1990 former territory of the FRG)","Percentage","1 year or over","2014","All ISCED 2011 levels ","Males","From 45 to 64 years","34.4",""
"Specialist medical practitioners","Germany (until 1990 former territory of the FRG)","Percentage","1 year or over","2014","All ISCED 2011 levels ","Males","65 years or over","21.5",""
"Specialist medical practitioners","Germany (until 1990 former territory of the FRG)","Percentage","1 year or over","2014","All ISCED 2011 levels ","Females","From 15 to 24 years","24.7",""
"Specialist medical practitioners","Germany (until 1990 former territory of the FRG)","Percentage","1 year or over","2014","All ISCED 2011 levels ","Females","From 25 to 34 years","24.8",""
"Specialist medical practitioners","Germany (until 1990 former territory of the FRG)","Percentage","1 year or over","2014","All ISCED 2011 levels ","Females","From 35 to 44 years","24.8",""
"Specialist medical practitioners","Germany (until 1990 former territory of the FRG)","Percentage","1 year or over","2014","All ISCED 2011 levels ","Females","From 45 to 64 years","23.4",""
"Specialist medical practitioners","Germany (until 1990 former territory of the FRG)","Percentage","1 year or over","2014","All ISCED 2011 levels ","Females","65 years or over","20.0",""
"Specialist medical practitioners","Germany (until 1990 former territory of the FRG)","Percentage","Never","2014","All ISCED 2011 levels ","Males","From 15 to 24 years","12.3",""
"Specialist medical practitioners","Germany (until 1990 former territory of the FRG)","Percentage","Never","2014","All ISCED 2011 levels ","Males","From 25 to 34 years","10.1",""
"Specialist medical practitioners","Germany (until 1990 former territory of the FRG)","Percentage","Never","2014","All ISCED 2011 levels ","Males","From 35 to 44 years","9.2",""
"Specialist medical practitioners","Germany (until 1990 former territory of the FRG)","Percentage","Never","2014","All ISCED 2011 levels ","Males","From 45 to 64 years","5.2",""
"Specialist medical practitioners","Germany (until 1990 former territory of the FRG)","Percentage","Never","2014","All ISCED 2011 levels ","Males","65 years or over","4.5",""
"Specialist medical practitioners","Germany (until 1990 former territory of the FRG)","Percentage","Never","2014","All ISCED 2011 levels ","Females","From 15 to 24 years","8.5",""
"Specialist medical practitioners","Germany (until 1990 former territory of the FRG)","Percentage","Never","2014","All ISCED 2011 levels ","Females","From 25 to 34 years","4.9",""
"Specialist medical practitioners","Germany (until 1990 former territory of the FRG)","Percentage","Never","2014","All ISCED 2011 levels ","Females","From 35 to 44 years","4.0",""
"Specialist medical practitioners","Germany (until 1990 former territory of the FRG)","Percentage","Never","2014","All ISCED 2011 levels ","Females","From 45 to 64 years","2.6",""
"Specialist medical practitioners","Germany (until 1990 former territory of the FRG)","Percentage","Never","2014","All ISCED 2011 levels ","Females","65 years or over","4.5",""
"Specialist medical practitioners","Estonia","Percentage","Less than 6 months","2014","All ISCED 2011 levels ","Males","From 15 to 24 years",":",""
"Specialist medical practitioners","Estonia","Percentage","Less than 6 months","2014","All ISCED 2011 levels ","Males","From 25 to 34 years",":",""
"Specialist medical practitioners","Estonia","Percentage","Less than 6 months","2014","All ISCED 2011 levels ","Males","From 35 to 44 years",":",""
"Specialist medical practitioners","Estonia","Percentage","Less than 6 months","2014","All ISCED 2011 levels ","Males","From 45 to 64 years",":",""
"Specialist medical practitioners","Estonia","Percentage","Less than 6 months","2014","All ISCED 2011 levels ","Males","65 years or over",":",""
"Specialist medical practitioners","Estonia","Percentage","Less than 6 months","2014","All ISCED 2011 levels ","Females","From 15 to 24 years",":",""
"Specialist medical practitioners","Estonia","Percentage","Less than 6 months","2014","All ISCED 2011 levels ","Females","From 25 to 34 years",":",""
"Specialist medical practitioners","Estonia","Percentage","Less than 6 months","2014","All ISCED 2011 levels ","Females","From 35 to 44 years",":",""
"Specialist medical practitioners","Estonia","Percentage","Less than 6 months","2014","All ISCED 2011 levels ","Females","From 45 to 64 years",":",""
"Specialist medical practitioners","Estonia","Percentage","Less than 6 months","2014","All ISCED 2011 levels ","Females","65 years or over",":",""
"Specialist medical practitioners","Estonia","Percentage","From 6 to 12 months","2014","All ISCED 2011 levels ","Males","From 15 to 24 years",":",""
"Specialist medical practitioners","Estonia","Percentage","From 6 to 12 months","2014","All ISCED 2011 levels ","Males","From 25 to 34 years",":",""
"Specialist medical practitioners","Estonia","Percentage","From 6 to 12 months","2014","All ISCED 2011 levels ","Males","From 35 to 44 years",":",""
"Specialist medical practitioners","Estonia","Percentage","From 6 to 12 months","2014","All ISCED 2011 levels ","Males","From 45 to 64 years",":",""
"Specialist medical practitioners","Estonia","Percentage","From 6 to 12 months","2014","All ISCED 2011 levels ","Males","65 years or over",":",""
"Specialist medical practitioners","Estonia","Percentage","From 6 to 12 months","2014","All ISCED 2011 levels ","Females","From 15 to 24 years",":",""
"Specialist medical practitioners","Estonia","Percentage","From 6 to 12 months","2014","All ISCED 2011 levels ","Females","From 25 to 34 years",":",""
"Specialist medical practitioners","Estonia","Percentage","From 6 to 12 months","2014","All ISCED 2011 levels ","Females","From 35 to 44 years",":",""
"Specialist medical practitioners","Estonia","Percentage","From 6 to 12 months","2014","All ISCED 2011 levels ","Females","From 45 to 64 years",":",""
"Specialist medical practitioners","Estonia","Percentage","From 6 to 12 months","2014","All ISCED 2011 levels ","Females","65 years or over",":",""
"Specialist medical practitioners","Estonia","Percentage","Less than 1 year","2014","All ISCED 2011 levels ","Males","From 15 to 24 years","40.4",""
"Specialist medical practitioners","Estonia","Percentage","Less than 1 year","2014","All ISCED 2011 levels ","Males","From 25 to 34 years","41.8",""
"Specialist medical practitioners","Estonia","Percentage","Less than 1 year","2014","All ISCED 2011 levels ","Males","From 35 to 44 years","34.2",""
"Specialist medical practitioners","Estonia","Percentage","Less than 1 year","2014","All ISCED 2011 levels ","Males","From 45 to 64 years","44.8",""
"Specialist medical practitioners","Estonia","Percentage","Less than 1 year","2014","All ISCED 2011 levels ","Males","65 years or over","50.6",""
"Specialist medical practitioners","Estonia","Percentage","Less than 1 year","2014","All ISCED 2011 levels ","Females","From 15 to 24 years","54.1",""
"Specialist medical practitioners","Estonia","Percentage","Less than 1 year","2014","All ISCED 2011 levels ","Females","From 25 to 34 years","60.6",""
"Specialist medical practitioners","Estonia","Percentage","Less than 1 year","2014","All ISCED 2011 levels ","Females","From 35 to 44 years","57.5",""
"Specialist medical practitioners","Estonia","Percentage","Less than 1 year","2014","All ISCED 2011 levels ","Females","From 45 to 64 years","59.4",""
"Specialist medical practitioners","Estonia","Percentage","Less than 1 year","2014","All ISCED 2011 levels ","Females","65 years or over","56.5",""
"Specialist medical practitioners","Estonia","Percentage","1 year or over","2014","All ISCED 2011 levels ","Males","From 15 to 24 years","57.1",""
"Specialist medical practitioners","Estonia","Percentage","1 year or over","2014","All ISCED 2011 levels ","Males","From 25 to 34 years","56.4",""
"Specialist medical practitioners","Estonia","Percentage","1 year or over","2014","All ISCED 2011 levels ","Males","From 35 to 44 years","64.8",""
"Specialist medical practitioners","Estonia","Percentage","1 year or over","2014","All ISCED 2011 levels ","Males","From 45 to 64 years","53.5",""
"Specialist medical practitioners","Estonia","Percentage","1 year or over","2014","All ISCED 2011 levels ","Males","65 years or over","48.2",""
"Specialist medical practitioners","Estonia","Percentage","1 year or over","2014","All ISCED 2011 levels ","Females","From 15 to 24 years","42.3",""
"Specialist medical practitioners","Estonia","Percentage","1 year or over","2014","All ISCED 2011 levels ","Females","From 25 to 34 years","39.4",""
"Specialist medical practitioners","Estonia","Percentage","1 year or over","2014","All ISCED 2011 levels ","Females","From 35 to 44 years","42.0",""
"Specialist medical practitioners","Estonia","Percentage","1 year or over","2014","All ISCED 2011 levels ","Females","From 45 to 64 years","40.1",""
"Specialist medical practitioners","Estonia","Percentage","1 year or over","2014","All ISCED 2011 levels ","Females","65 years or over","42.6",""
"Specialist medical practitioners","Estonia","Percentage","Never","2014","All ISCED 2011 levels ","Males","From 15 to 24 years","2.6",""
"Specialist medical practitioners","Estonia","Percentage","Never","2014","All ISCED 2011 levels ","Males","From 25 to 34 years","1.8",""
"Specialist medical practitioners","Estonia","Percentage","Never","2014","All ISCED 2011 levels ","Males","From 35 to 44 years","0.9",""
"Specialist medical practitioners","Estonia","Percentage","Never","2014","All ISCED 2011 levels ","Males","From 45 to 64 years","1.7",""
"Specialist medical practitioners","Estonia","Percentage","Never","2014","All ISCED 2011 levels ","Males","65 years or over","1.3",""
"Specialist medical practitioners","Estonia","Percentage","Never","2014","All ISCED 2011 levels ","Females","From 15 to 24 years","3.5",""
"Specialist medical practitioners","Estonia","Percentage","Never","2014","All ISCED 2011 levels ","Females","From 25 to 34 years","0",""
"Specialist medical practitioners","Estonia","Percentage","Never","2014","All ISCED 2011 levels ","Females","From 35 to 44 years","0.5",""
